device,length_um,corner,vgs_v,vds_v,ids_a,gm_s,gds_s,cgg_f,gm_id_per_v,gm_gds,ft_hz,vth_v,overdrive_v
pmos,0.13u,mos_ss,0.2500,0.6000,1.367655e-08,4.121949e-07,1.461585e-08,1.036990e-14,30.138807,28.201911,6.326277e+06,0.4784,-0.2284
pmos,0.13u,mos_ss,0.2700,0.6000,2.421812e-08,7.310474e-07,2.593352e-08,1.039350e-14,30.185968,28.189286,1.119448e+07,0.4784,-0.2084
pmos,0.13u,mos_ss,0.2900,0.6000,4.291845e-08,1.297189e-06,4.605911e-08,1.042010e-14,30.224507,28.163571,1.981306e+07,0.4784,-0.1884
pmos,0.13u,mos_ss,0.3100,0.6000,7.610569e-08,2.302092e-06,8.188052e-08,1.045200e-14,30.248619,28.115259,3.505447e+07,0.4784,-0.1684
pmos,0.13u,mos_ss,0.3300,0.6000,1.350021e-07,4.083369e-06,1.456911e-07,1.049320e-14,30.246707,28.027580,6.193424e+07,0.4784,-0.1484
pmos,0.13u,mos_ss,0.3500,0.6000,2.394405e-07,7.230009e-06,2.593990e-07,1.055020e-14,30.195431,27.872154,1.090682e+08,0.4784,-0.1284
pmos,0.13u,mos_ss,0.3700,0.6000,4.242025e-07,1.274655e-05,4.617664e-07,1.063280e-14,30.048267,27.603892,1.907942e+08,0.4784,-0.1084
pmos,0.13u,mos_ss,0.3900,0.6000,7.493025e-07,2.226839e-05,8.198741e-07,1.075410e-14,29.718825,27.160743,3.295603e+08,0.4784,-0.0884
pmos,0.13u,mos_ss,0.4100,0.6000,1.314938e-06,3.822878e-05,1.443654e-06,1.092770e-14,29.072686,26.480569,5.567777e+08,0.4784,-0.0684
pmos,0.13u,mos_ss,0.4300,0.6000,2.278454e-06,6.371273e-05,2.494252e-06,1.116060e-14,27.963141,25.543822,9.085709e+08,0.4784,-0.0484
pmos,0.13u,mos_ss,0.4500,0.6000,3.863447e-06,1.017092e-04,4.166531e-06,1.144520e-14,26.326024,24.411003,1.414350e+09,0.4784,-0.0284
pmos,0.13u,mos_ss,0.4700,0.6000,6.346823e-06,1.539570e-04,6.636112e-06,1.175870e-14,24.257333,23.199880,2.083820e+09,0.4784,-0.0084
pmos,0.13u,mos_ss,0.4900,0.6000,1.002173e-05,2.202395e-04,1.000230e-05,1.207270e-14,21.976196,22.018886,2.903427e+09,0.4784,0.0116
pmos,0.13u,mos_ss,0.5100,0.6000,1.515640e-05,2.987404e-04,1.427300e-05,1.236530e-14,19.710512,20.930456,3.845116e+09,0.4784,0.0316
pmos,0.13u,mos_ss,0.5300,0.6000,2.197135e-05,3.870381e-04,1.939286e-05,1.262520e-14,17.615581,19.957763,4.879054e+09,0.4784,0.0516
pmos,0.13u,mos_ss,0.5500,0.6000,3.063793e-05,4.829062e-04,2.528099e-05,1.285020e-14,15.761711,19.101554,5.980989e+09,0.4784,0.0716
pmos,0.13u,mos_ss,0.5700,0.6000,4.128760e-05,5.846015e-04,3.185597e-05,1.304290e-14,14.159251,18.351395,7.133553e+09,0.4784,0.0916
pmos,0.13u,mos_ss,0.5900,0.6000,5.402199e-05,6.908113e-04,3.904713e-05,1.320820e-14,12.787594,17.691730,8.324074e+09,0.4784,0.1116
pmos,0.13u,mos_ss,0.6100,0.6000,6.892005e-05,8.005022e-04,4.679834e-05,1.335070e-14,11.614939,17.105355,9.542862e+09,0.4784,0.1316
pmos,0.13u,mos_ss,0.6300,0.6000,8.604207e-05,9.127910e-04,5.506896e-05,1.347480e-14,10.608659,16.575417,1.078125e+10,0.4784,0.1516
pmos,0.13u,mos_ss,0.6500,0.6000,1.054317e-04,1.026864e-03,6.383441e-05,1.358430e-14,9.739613,16.086371,1.203084e+10,0.4784,0.1716
pmos,0.13u,mos_ss,0.6700,0.6000,1.271166e-04,1.141935e-03,7.308696e-05,1.368220e-14,8.983366,15.624333,1.328329e+10,0.4784,0.1916
pmos,0.13u,mos_ss,0.6900,0.6000,1.511091e-04,1.257234e-03,8.283678e-05,1.377080e-14,8.320042,15.177244,1.453038e+10,0.4784,0.2116
pmos,0.13u,mos_ss,0.7100,0.6000,1.774060e-04,1.371998e-03,9.311297e-05,1.385200e-14,7.733662,14.734768,1.576381e+10,0.4784,0.2316
pmos,0.13u,mos_ss,0.7300,0.6000,2.059890e-04,1.485484e-03,1.039643e-04,1.392740e-14,7.211472,14.288405,1.697532e+10,0.4784,0.2516
pmos,0.13u,mos_ss,0.7500,0.6000,2.368253e-04,1.596974e-03,1.154591e-04,1.399800e-14,6.743258,13.831513,1.815733e+10,0.4784,0.2716
pmos,0.13u,mos_ss,0.7700,0.6000,2.698680e-04,1.705786e-03,1.276848e-04,1.406470e-14,6.320816,13.359351,1.930253e+10,0.4784,0.2916
pmos,0.13u,mos_ss,0.7900,0.6000,3.050568e-04,1.811285e-03,1.407462e-04,1.412830e-14,5.937534,12.869157,2.040408e+10,0.4784,0.3116
pmos,0.13u,mos_ss,0.8100,0.6000,3.423194e-04,1.912890e-03,1.547631e-04,1.418920e-14,5.588027,12.360117,2.145617e+10,0.4784,0.3316
pmos,0.13u,mos_ss,0.8300,0.6000,3.815724e-04,2.010084e-03,1.698674e-04,1.424790e-14,5.267897,11.833253,2.245347e+10,0.4784,0.3516
pmos,0.13u,mos_ss,0.8500,0.6000,4.227227e-04,2.102417e-03,1.861997e-04,1.430470e-14,4.973513,11.291194,2.339162e+10,0.4784,0.3716
pmos,0.13u,mos_ss,0.8700,0.6000,4.656691e-04,2.189513e-03,2.039053e-04,1.435970e-14,4.701864,10.737892,2.426735e+10,0.4784,0.3916
pmos,0.13u,mos_ss,0.8900,0.6000,5.103032e-04,2.271066e-03,2.231306e-04,1.441320e-14,4.450425,10.178192,2.507780e+10,0.4784,0.4116
pmos,0.13u,mos_ss,0.9100,0.6000,5.565117e-04,2.346847e-03,2.440194e-04,1.446520e-14,4.217067,9.617461,2.582144e+10,0.4784,0.4316
pmos,0.13u,mos_ss,0.9300,0.6000,6.041771e-04,2.416696e-03,2.667089e-04,1.451580e-14,3.999979,9.061175,2.649727e+10,0.4784,0.4516
pmos,0.13u,mos_ss,0.9500,0.6000,6.531796e-04,2.480520e-03,2.913271e-04,1.456500e-14,3.797608,8.514553,2.710518e+10,0.4784,0.4716
pmos,0.13u,mos_ss,0.9700,0.6000,7.033979e-04,2.538292e-03,3.179899e-04,1.461300e-14,3.608615,7.982304,2.764537e+10,0.4784,0.4916
pmos,0.13u,mos_ss,0.9900,0.6000,7.547112e-04,2.590040e-03,3.467985e-04,1.465970e-14,3.431829,7.468429,2.811911e+10,0.4784,0.5116
pmos,0.13u,mos_ss,1.0100,0.6000,8.069995e-04,2.635849e-03,3.778382e-04,1.470520e-14,3.266234,6.976132,2.852789e+10,0.4784,0.5316
pmos,0.13u,mos_ss,1.0300,0.6000,8.601452e-04,2.675845e-03,4.111769e-04,1.474940e-14,3.110922,6.507771,2.887399e+10,0.4784,0.5516
pmos,0.13u,mos_ss,1.0500,0.6000,9.140333e-04,2.710198e-03,4.468644e-04,1.479230e-14,2.965098,6.064923,2.915986e+10,0.4784,0.5716
pmos,0.13u,mos_ss,1.0700,0.6000,9.685531e-04,2.739108e-03,4.849324e-04,1.483390e-14,2.828041,5.648433,2.938826e+10,0.4784,0.5916
pmos,0.13u,mos_ss,1.0900,0.6000,1.023598e-03,2.762806e-03,5.253946e-04,1.487430e-14,2.699112,5.258535,2.956201e+10,0.4784,0.6116
pmos,0.13u,mos_ss,1.1100,0.6000,1.079065e-03,2.781540e-03,5.682472e-04,1.491350e-14,2.577732,4.894947,2.968424e+10,0.4784,0.6316
pmos,0.13u,mos_ss,1.1300,0.6000,1.134859e-03,2.795576e-03,6.134700e-04,1.495130e-14,2.463369,4.556989,2.975860e+10,0.4784,0.6516
pmos,0.13u,mos_ss,1.1500,0.6000,1.190888e-03,2.807333e-03,6.610274e-04,1.498790e-14,2.357344,4.246924,2.981078e+10,0.4784,0.6716
pmos,0.13u,mos_tt,0.0500,0.6000,7.075258e-10,1.595539e-08,7.047654e-10,1.042660e-14,22.550966,22.639292,2.435482e+05,0.4038,-0.3538
pmos,0.13u,mos_tt,0.0700,0.6000,1.199650e-09,3.325705e-08,1.195313e-09,1.044890e-14,27.722294,27.822880,5.065628e+05,0.4038,-0.3338
pmos,0.13u,mos_tt,0.0900,0.6000,2.037808e-09,5.667954e-08,2.032797e-09,1.047140e-14,27.813975,27.882538,8.614731e+05,0.4038,-0.3138
pmos,0.13u,mos_tt,0.1100,0.6000,3.466832e-09,9.669942e-08,3.463957e-09,1.049420e-14,27.892733,27.915883,1.466543e+06,0.4038,-0.2938
pmos,0.13u,mos_tt,0.1300,0.6000,5.905785e-09,1.651425e-07,5.912003e-09,1.051730e-14,27.962836,27.933426,2.499049e+06,0.4038,-0.2738
pmos,0.13u,mos_tt,0.1500,0.6000,1.007253e-08,2.822969e-07,1.010348e-08,1.054110e-14,28.026414,27.940561,4.262264e+06,0.4038,-0.2538
pmos,0.13u,mos_tt,0.1700,0.6000,1.719766e-08,4.829798e-07,1.728681e-08,1.056580e-14,28.084042,27.939209,7.275230e+06,0.4038,-0.2338
pmos,0.13u,mos_tt,0.1900,0.6000,2.939173e-08,8.269360e-07,2.960889e-08,1.059230e-14,28.134989,27.928639,1.242515e+07,0.4038,-0.2138
pmos,0.13u,mos_tt,0.2100,0.6000,5.027510e-08,1.416596e-06,5.076460e-08,1.062150e-14,28.176891,27.905194,2.122659e+07,0.4038,-0.1938
pmos,0.13u,mos_tt,0.2300,0.6000,8.605558e-08,2.427184e-06,8.711625e-08,1.065570e-14,28.204842,27.861438,3.625274e+07,0.4038,-0.1738
pmos,0.13u,mos_tt,0.2500,0.6000,1.473625e-07,4.157020e-06,1.496181e-07,1.069800e-14,28.209483,27.784205,6.184430e+07,0.4038,-0.1538
pmos,0.13u,mos_tt,0.2700,0.6000,2.523364e-07,7.109118e-06,2.570951e-07,1.075390e-14,28.173177,27.651706,1.052131e+08,0.4038,-0.1338
pmos,0.13u,mos_tt,0.2900,0.6000,4.317272e-07,1.211563e-05,4.416902e-07,1.083120e-14,28.063161,27.430154,1.780285e+08,0.4038,-0.1138
pmos,0.13u,mos_tt,0.3100,0.6000,7.369614e-07,2.050325e-05,7.573385e-07,1.094080e-14,27.821335,27.072769,2.982591e+08,0.4038,-0.0938
pmos,0.13u,mos_tt,0.3300,0.6000,1.251857e-06,3.424691e-05,1.290963e-06,1.109460e-14,27.356887,26.528189,4.912809e+08,0.4038,-0.0738
pmos,0.13u,mos_tt,0.3500,0.6000,2.106838e-06,5.595515e-05,2.171742e-06,1.130130e-14,26.558829,25.765100,7.880101e+08,0.4038,-0.0538
pmos,0.13u,mos_tt,0.3700,0.6000,3.490063e-06,8.846148e-05,3.566428e-06,1.155990e-14,25.346671,24.803944,1.217924e+09,0.4038,-0.0338
pmos,0.13u,mos_tt,0.3900,0.6000,5.645297e-06,1.339933e-04,5.648711e-06,1.185610e-14,23.735385,23.721040,1.798711e+09,0.4038,-0.0138
pmos,0.13u,mos_tt,0.4100,0.6000,8.849795e-06,1.933684e-04,8.551775e-06,1.216640e-14,21.850043,22.611493,2.529552e+09,0.4038,0.0062
pmos,0.13u,mos_tt,0.4300,0.6000,1.338003e-05,2.658362e-04,1.233662e-05,1.246780e-14,19.868132,21.548544,3.393473e+09,0.4038,0.0262
pmos,0.13u,mos_tt,0.4500,0.6000,1.948324e-05,3.496360e-04,1.699591e-05,1.274500e-14,17.945475,20.571773,4.366128e+09,0.4038,0.0462
pmos,0.13u,mos_tt,0.4700,0.6000,2.736547e-05,4.427497e-04,2.248018e-05,1.299120e-14,16.179137,19.695114,5.424118e+09,0.4038,0.0662
pmos,0.13u,mos_tt,0.4900,0.6000,3.719323e-05,5.433783e-04,2.872393e-05,1.320590e-14,14.609602,18.917269,6.548690e+09,0.4038,0.0862
pmos,0.13u,mos_tt,0.5100,0.6000,4.910061e-05,6.500752e-04,3.566208e-05,1.339200e-14,13.239656,18.228752,7.725708e+09,0.4038,0.1062
pmos,0.13u,mos_tt,0.5300,0.6000,6.319624e-05,7.616894e-04,4.323795e-05,1.355340e-14,12.052765,17.616224,8.944371e+09,0.4038,0.1262
pmos,0.13u,mos_tt,0.5500,0.6000,7.956818e-05,8.772615e-04,5.140657e-05,1.369440e-14,11.025280,17.065163,1.019545e+10,0.4038,0.1462
pmos,0.13u,mos_tt,0.5700,0.6000,9.828670e-05,9.959374e-04,6.013642e-05,1.381860e-14,10.132982,16.561302,1.147065e+10,0.4038,0.1662
pmos,0.13u,mos_tt,0.5900,0.6000,1.194057e-04,1.116913e-03,6.941078e-05,1.392920e-14,9.353934,16.091348,1.276184e+10,0.4038,0.1862
pmos,0.13u,mos_tt,0.6100,0.6000,1.429632e-04,1.239405e-03,7.922922e-05,1.402890e-14,8.669399,15.643282,1.406079e+10,0.4038,0.2062
pmos,0.13u,mos_tt,0.6300,0.6000,1.689819e-04,1.362636e-03,8.960929e-05,1.411980e-14,8.063799,15.206414,1.535930e+10,0.4038,0.2262
pmos,0.13u,mos_tt,0.6500,0.6000,1.974687e-04,1.485835e-03,1.005881e-04,1.420350e-14,7.524408,14.771479,1.664928e+10,0.4038,0.2462
pmos,0.13u,mos_tt,0.6700,0.6000,2.284153e-04,1.608239e-03,1.122234e-04,1.428160e-14,7.040855,14.330692,1.792230e+10,0.4038,0.2662
pmos,0.13u,mos_tt,0.6900,0.6000,2.617983e-04,1.729101e-03,1.245944e-04,1.435510e-14,6.604707,13.877839,1.917054e+10,0.4038,0.2862
pmos,0.13u,mos_tt,0.7100,0.6000,2.975793e-04,1.847698e-03,1.378009e-04,1.442470e-14,6.209095,13.408461,2.038658e+10,0.4038,0.3062
pmos,0.13u,mos_tt,0.7300,0.6000,3.357062e-04,1.963342e-03,1.519626e-04,1.449130e-14,5.848394,12.919903,2.156298e+10,0.4038,0.3262
pmos,0.13u,mos_tt,0.7500,0.6000,3.761130e-04,2.075388e-03,1.672165e-04,1.455530e-14,5.517991,12.411383,2.269333e+10,0.4038,0.3462
pmos,0.13u,mos_tt,0.7700,0.6000,4.187217e-04,2.183244e-03,1.837142e-04,1.461710e-14,5.214069,11.883915,2.377175e+10,0.4038,0.3662
pmos,0.13u,mos_tt,0.7900,0.6000,4.634428e-04,2.286378e-03,2.016181e-04,1.467700e-14,4.933463,11.340143,2.479310e+10,0.4038,0.3862
pmos,0.13u,mos_tt,0.8100,0.6000,5.101768e-04,2.384322e-03,2.210973e-04,1.473520e-14,4.673521,10.784039,2.575307e+10,0.4038,0.4062
pmos,0.13u,mos_tt,0.8300,0.6000,5.588157e-04,2.476680e-03,2.423232e-04,1.479200e-14,4.432016,10.220565,2.664791e+10,0.4038,0.4262
pmos,0.13u,mos_tt,0.8500,0.6000,6.092440e-04,2.563127e-03,2.654655e-04,1.484730e-14,4.207062,9.655217,2.747532e+10,0.4038,0.4462
pmos,0.13u,mos_tt,0.8700,0.6000,6.613408e-04,2.643412e-03,2.906876e-04,1.490140e-14,3.997050,9.093652,2.823306e+10,0.4038,0.4662
pmos,0.13u,mos_tt,0.8900,0.6000,7.149805e-04,2.717354e-03,3.181433e-04,1.495410e-14,3.800599,8.541289,2.892052e+10,0.4038,0.4862
pmos,0.13u,mos_tt,0.9100,0.6000,7.700349e-04,2.784843e-03,3.479727e-04,1.500560e-14,3.616515,8.003050,2.953707e+10,0.4038,0.5062
pmos,0.13u,mos_tt,0.9300,0.6000,8.263742e-04,2.845834e-03,3.803000e-04,1.505590e-14,3.443759,7.483129,3.008313e+10,0.4038,0.5262
pmos,0.13u,mos_tt,0.9500,0.6000,8.838683e-04,2.900343e-03,4.152308e-04,1.510490e-14,3.281420,6.984894,3.055988e+10,0.4038,0.5462
pmos,0.13u,mos_tt,0.9700,0.6000,9.423880e-04,2.948443e-03,4.528507e-04,1.515270e-14,3.128693,6.510850,3.096869e+10,0.4038,0.5662
pmos,0.13u,mos_tt,0.9900,0.6000,1.001806e-03,2.990255e-03,4.932240e-04,1.519920e-14,2.984864,6.062671,3.131177e+10,0.4038,0.5862
pmos,0.13u,mos_tt,1.0100,0.6000,1.061998e-03,3.025944e-03,5.363932e-04,1.524440e-14,2.849294,5.641280,3.159153e+10,0.4038,0.6062
pmos,0.13u,mos_tt,1.0300,0.6000,1.122844e-03,3.055714e-03,5.823794e-04,1.528830e-14,2.721406,5.246947,3.181073e+10,0.4038,0.6262
pmos,0.13u,mos_tt,1.0500,0.6000,1.184227e-03,3.079797e-03,6.311824e-04,1.533080e-14,2.600681,4.879409,3.197256e+10,0.4038,0.6462
pmos,0.13u,mos_tt,1.0700,0.6000,1.246036e-03,3.098451e-03,6.827818e-04,1.537210e-14,2.486646,4.537981,3.207979e+10,0.4038,0.6662
pmos,0.13u,mos_tt,1.0900,0.6000,1.308165e-03,3.111955e-03,7.371385e-04,1.541200e-14,2.378870,4.221669,3.213619e+10,0.4038,0.6862
pmos,0.13u,mos_tt,1.1100,0.6000,1.370514e-03,3.120600e-03,7.941954e-04,1.545050e-14,2.276956,3.929260,3.214517e+10,0.4038,0.7062
pmos,0.13u,mos_tt,1.1300,0.6000,1.432989e-03,3.124685e-03,8.538800e-04,1.548770e-14,2.180537,3.659396,3.210994e+10,0.4038,0.7262
pmos,0.13u,mos_tt,1.1500,0.6000,1.495501e-03,3.126566e-03,9.161059e-04,1.552360e-14,2.090648,3.412887,3.205496e+10,0.4038,0.7462
pmos,0.26u,mos_ff,0.0500,0.6000,1.263573e-09,2.967544e-08,2.255043e-10,1.408080e-14,23.485339,131.595894,3.354208e+05,0.3366,-0.2866
pmos,0.26u,mos_ff,0.0700,0.6000,2.238427e-09,6.781000e-08,3.849955e-10,1.408050e-14,30.293595,176.131929,7.664711e+05,0.3366,-0.2666
pmos,0.26u,mos_ff,0.0900,0.6000,3.975973e-09,1.209396e-07,6.707547e-10,1.408360e-14,30.417611,180.303768,1.366706e+06,0.3366,-0.2466
pmos,0.26u,mos_ff,0.1100,0.6000,7.076012e-09,2.158952e-07,1.183107e-09,1.409160e-14,30.510858,182.481551,2.438388e+06,0.3366,-0.2266
pmos,0.26u,mos_ff,0.1300,0.6000,1.261178e-08,3.856819e-07,2.103148e-09,1.410790e-14,30.581084,183.383148,4.350979e+06,0.3366,-0.2066
pmos,0.26u,mos_ff,0.1500,0.6000,2.250329e-08,6.892346e-07,3.759388e-09,1.413790e-14,30.628170,183.336915,7.758938e+06,0.3366,-0.1866
pmos,0.26u,mos_ff,0.1700,0.6000,4.018117e-08,1.231318e-06,6.752189e-09,1.419180e-14,30.644155,182.358343,1.380870e+07,0.3366,-0.1666
pmos,0.26u,mos_ff,0.1900,0.6000,7.175603e-08,2.196485e-06,1.219066e-08,1.428680e-14,30.610459,180.177693,2.446884e+07,0.3366,-0.1466
pmos,0.26u,mos_ff,0.2100,0.6000,1.280406e-07,3.904155e-06,2.215272e-08,1.445110e-14,30.491539,176.238178,4.299780e+07,0.3366,-0.1266
pmos,0.26u,mos_ff,0.2300,0.6000,2.279222e-07,6.888992e-06,4.058307e-08,1.472760e-14,30.225191,169.750391,7.444642e+07,0.3366,-0.1066
pmos,0.26u,mos_ff,0.2500,0.6000,4.036003e-07,1.199237e-05,7.497333e-08,1.517210e-14,29.713481,159.955147,1.257997e+08,0.3366,-0.0866
pmos,0.26u,mos_ff,0.2700,0.6000,7.076169e-07,2.040181e-05,1.390732e-07,1.583900e-14,28.831717,146.698357,2.050034e+08,0.3366,-0.0666
pmos,0.26u,mos_ff,0.2900,0.6000,1.219673e-06,3.351631e-05,2.558615e-07,1.674920e-14,27.479751,130.993956,3.184801e+08,0.3366,-0.0466
pmos,0.26u,mos_ff,0.3100,0.6000,2.048269e-06,5.256398e-05,4.578263e-07,1.785940e-14,25.662635,114.812059,4.684266e+08,0.3366,-0.0266
pmos,0.26u,mos_ff,0.3300,0.6000,3.322232e-06,7.814527e-05,7.812290e-07,1.906710e-14,23.521918,100.028634,6.522862e+08,0.3366,-0.0066
pmos,0.26u,mos_ff,0.3500,0.6000,5.174080e-06,1.100578e-04,1.256209e-06,2.025770e-14,21.270989,87.611058,8.646709e+08,0.3366,0.0134
pmos,0.26u,mos_ff,0.3700,0.6000,7.724542e-06,1.475286e-04,1.899853e-06,2.134860e-14,19.098686,77.652639,1.099834e+09,0.3366,0.0334
pmos,0.26u,mos_ff,0.3900,0.6000,1.107523e-05,1.896041e-04,2.716253e-06,2.230250e-14,17.119653,69.803549,1.353051e+09,0.3366,0.0534
pmos,0.26u,mos_ff,0.4100,0.6000,1.530871e-05,2.354141e-04,3.701079e-06,2.311510e-14,15.377788,63.606883,1.620902e+09,0.3366,0.0734
pmos,0.26u,mos_ff,0.4300,0.6000,2.049179e-05,2.842551e-04,4.846547e-06,2.379960e-14,13.871658,58.651056,1.900898e+09,0.3366,0.0934
pmos,0.26u,mos_ff,0.4500,0.6000,2.667891e-05,3.355711e-04,6.144823e-06,2.437520e-14,12.578141,54.610377,2.191071e+09,0.3366,0.1134
pmos,0.26u,mos_ff,0.4700,0.6000,3.391463e-05,3.889087e-04,7.589832e-06,2.486140e-14,11.467284,51.240752,2.489672e+09,0.3366,0.1334
pmos,0.26u,mos_ff,0.4900,0.6000,4.223526e-05,4.438800e-04,9.178074e-06,2.527510e-14,10.509702,48.363088,2.795071e+09,0.3366,0.1534
pmos,0.26u,mos_ff,0.5100,0.6000,5.166983e-05,5.001384e-04,1.090902e-05,2.563080e-14,9.679505,45.846318,3.105619e+09,0.3366,0.1734
pmos,0.26u,mos_ff,0.5300,0.6000,6.224079e-05,5.573647e-04,1.278543e-05,2.594000e-14,8.954975,43.593739,3.419713e+09,0.3366,0.1934
pmos,0.26u,mos_ff,0.5500,0.6000,7.396442e-05,6.152596e-04,1.481380e-05,2.621230e-14,8.318318,41.532868,3.735712e+09,0.3366,0.2134
pmos,0.26u,mos_ff,0.5700,0.6000,8.685118e-05,6.735388e-04,1.700498e-05,2.645490e-14,7.755091,39.608327,4.052067e+09,0.3366,0.2334
pmos,0.26u,mos_ff,0.5900,0.6000,1.009060e-04,7.319305e-04,1.937499e-05,2.667410e-14,7.253587,37.777078,4.367171e+09,0.3366,0.2534
pmos,0.26u,mos_ff,0.6100,0.6000,1.161284e-04,7.901734e-04,2.194604e-05,2.687470e-14,6.804308,36.005284,4.679494e+09,0.3366,0.2734
pmos,0.26u,mos_ff,0.6300,0.6000,1.325129e-04,8.480147e-04,2.474754e-05,2.706060e-14,6.399488,34.266626,4.987537e+09,0.3366,0.2934
pmos,0.26u,mos_ff,0.6500,0.6000,1.500490e-04,9.052091e-04,2.781726e-05,2.723520e-14,6.032757,32.541275,5.289791e+09,0.3366,0.3134
pmos,0.26u,mos_ff,0.6700,0.6000,1.687213e-04,9.615175e-04,3.120233e-05,2.740120e-14,5.698851,30.815567,5.584802e+09,0.3366,0.3334
pmos,0.26u,mos_ff,0.6900,0.6000,1.885097e-04,1.016707e-03,3.496007e-05,2.756060e-14,5.393394,29.081950,5.871205e+09,0.3366,0.3534
pmos,0.26u,mos_ff,0.7100,0.6000,2.093896e-04,1.070551e-03,3.915848e-05,2.771550e-14,5.112723,27.338931,6.147588e+09,0.3366,0.3734
pmos,0.26u,mos_ff,0.7300,0.6000,2.313317e-04,1.122829e-03,4.387637e-05,2.786720e-14,4.853762,25.590745,6.412693e+09,0.3366,0.3934
pmos,0.26u,mos_ff,0.7500,0.6000,2.543027e-04,1.173330e-03,4.920301e-05,2.801710e-14,4.613911,23.846712,6.665260e+09,0.3366,0.4134
pmos,0.26u,mos_ff,0.7700,0.6000,2.782649e-04,1.221849e-03,5.523724e-05,2.816600e-14,4.390956,22.120023,6.904186e+09,0.3366,0.4334
pmos,0.26u,mos_ff,0.7900,0.6000,3.031767e-04,1.268196e-03,6.208609e-05,2.831470e-14,4.183026,20.426411,7.128441e+09,0.3366,0.4534
pmos,0.26u,mos_ff,0.8100,0.6000,3.289928e-04,1.312195e-03,6.986295e-05,2.846380e-14,3.988522,18.782416,7.337120e+09,0.3366,0.4734
pmos,0.26u,mos_ff,0.8300,0.6000,3.556645e-04,1.353682e-03,7.868529e-05,2.861360e-14,3.806064,17.203749,7.529468e+09,0.3366,0.4934
pmos,0.26u,mos_ff,0.8500,0.6000,3.831401e-04,1.392517e-03,8.867211e-05,2.876430e-14,3.634485,15.704115,7.704897e+09,0.3366,0.5134
pmos,0.26u,mos_ff,0.8700,0.6000,4.113651e-04,1.428575e-03,9.994123e-05,2.891610e-14,3.472767,14.294151,7.862913e+09,0.3366,0.5334
pmos,0.26u,mos_ff,0.8900,0.6000,4.402831e-04,1.461757e-03,1.126065e-04,2.906880e-14,3.320039,12.981107,8.003284e+09,0.3366,0.5534
pmos,0.26u,mos_ff,0.9100,0.6000,4.698354e-04,1.491986e-03,1.267750e-04,2.922230e-14,3.175550,11.768771,8.125881e+09,0.3366,0.5734
pmos,0.26u,mos_ff,0.9300,0.6000,4.999625e-04,1.519209e-03,1.425448e-04,2.937640e-14,3.038646,10.657765,8.230744e+09,0.3366,0.5934
pmos,0.26u,mos_ff,0.9500,0.6000,5.306038e-04,1.543397e-03,1.600023e-04,2.953070e-14,2.908756,9.646093,8.318098e+09,0.3366,0.6134
pmos,0.26u,mos_ff,0.9700,0.6000,5.616984e-04,1.564544e-03,1.792207e-04,2.968500e-14,2.785381,8.729706,8.388240e+09,0.3366,0.6334
pmos,0.26u,mos_ff,0.9900,0.6000,5.931856e-04,1.582669e-03,2.002583e-04,2.983880e-14,2.668084,7.903138,8.441680e+09,0.3366,0.6534
pmos,0.26u,mos_ff,1.0100,0.6000,6.250052e-04,1.597813e-03,2.231578e-04,2.999180e-14,2.556480,7.160014,8.478979e+09,0.3366,0.6734
pmos,0.26u,mos_ff,1.0300,0.6000,6.570981e-04,1.610034e-03,2.479453e-04,3.014340e-14,2.450219,6.493505,8.500862e+09,0.3366,0.6934
pmos,0.26u,mos_ff,1.0500,0.6000,6.894065e-04,1.619413e-03,2.746304e-04,3.029340e-14,2.348996,5.896700,8.508044e+09,0.3366,0.7134
pmos,0.26u,mos_ff,1.0700,0.6000,7.218746e-04,1.626044e-03,3.032067e-04,3.044130e-14,2.252530,5.362823,8.501376e+09,0.3366,0.7334
pmos,0.26u,mos_ff,1.0900,0.6000,7.544483e-04,1.630036e-03,3.336517e-04,3.058670e-14,2.160567,4.885442,8.481735e+09,0.3366,0.7534
pmos,0.26u,mos_ff,1.1100,0.6000,7.870760e-04,1.631510e-03,3.659285e-04,3.072930e-14,2.072875,4.458549,8.450010e+09,0.3366,0.7734
pmos,0.26u,mos_ff,1.1300,0.6000,8.197087e-04,1.630595e-03,3.999866e-04,3.086870e-14,1.989237,4.076624,8.407133e+09,0.3366,0.7934
pmos,0.26u,mos_ff,1.1500,0.6000,8.522998e-04,1.628519e-03,4.357630e-04,3.100470e-14,1.910735,3.737167,8.359599e+09,0.3366,0.8134
pmos,0.26u,mos_fs,0.0500,0.6000,1.075254e-10,2.543628e-09,2.091113e-11,1.361710e-14,23.656066,121.639911,2.972960e+04,0.4108,-0.3608
pmos,0.26u,mos_fs,0.0700,0.6000,1.932014e-10,6.023971e-09,3.519214e-11,1.361050e-14,31.179748,171.173762,7.044155e+04,0.4108,-0.3408
pmos,0.26u,mos_fs,0.0900,0.6000,3.484842e-10,1.092611e-08,6.123754e-11,1.360530e-14,31.353244,178.421765,1.278138e+05,0.4108,-0.3208
pmos,0.26u,mos_fs,0.1100,0.6000,6.302458e-10,1.984025e-08,1.087079e-10,1.360130e-14,31.480178,182.509735,2.321597e+05,0.4108,-0.3008
pmos,0.26u,mos_fs,0.1300,0.6000,1.142094e-09,3.606813e-08,1.952504e-10,1.359890e-14,31.580702,184.727560,4.221239e+05,0.4108,-0.2808
